Job_Name,Company,Location,Required_Skills,min_salary,max_salary
Unity Developer,WAYFU STUDIO,Hà Nội: Thanh Xuân,C#|Giải Quyết Vấn Đề|Kiểm Soát Phiên Bản (Git),0,12000000
Middle .Net,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,"Hà Nội: Nam Từ Liêm, Cầu Giấy, Thanh Xuân",Sql|Angular|Restful Api,0,2000000
Backend Developer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Hà Nội: Từ Liêm,Python|Lập Trình Hướng Đối Tượng (Oop)|Go (Golang),20000000,45000000
Java Full,Công ty Cổ phần Đầu tư và Phát triển Koolsoft,Hà Nội: Thanh Xuân,Html|Java|Spring Framework (Spring Boot|Spring Mvc|Spring Data),20000000,35000000
IOS Developer,Braly JSC,Hà Nội: Nam Từ Liêm,Swift|Objective|C|Ios Sdk|Xcode,0,20000000
Lập Trình Viên IOS,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hồ Chí Minh: Quận 3,Swift|Uikit|Xcode,0,2000000
Flutter Developer,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN SÁCH VÀ HỌC LIỆU ĐIỆN TỬ VIỆT NAM,Hà Nội: Cầu Giấy,Flutter|Dart|Restful Apis,25000000,30000000
Lập Trình Viên SQL,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Sql|Database Design|Data Modeling,0,2000000
Java Developer / Backend Engineer,CÔNG TY TNHH KAMEREO,Hồ Chí Minh: Bình Thạnh,Java|Restful Apis|Data Structures And Algorithms,0,2000000
Business Analyst,Công ty Cổ phần Atomi Digital,Hà Nội: Hoàn Kiếm,Phân Tích Nghiệp Vụ|Phân Tích Yêu Cầu|Sql,0,2000000
Tester,OpenCommerce Group,Hà Nội: Đống Đa,Automation Test,0,25000000
Mobile Engineer,CÔNG TY TNHH NGHIÊN CỨU VÀ PHÁT TRIỂN CÔNG NGHỆ CHT-LAB,Hà Nội: Thanh Xuân,Flutter|Dart|Mobile Development,25000000,30000000
Backend Developer,Công ty TNHH AIOZ Việt Nam,Hồ Chí Minh: Quận 1,Linux|Nosql|Sql,20000000,40000000
Kỹ Sư Triển Khai Mạng,Công ty Cổ phần Viễn thông - Tin học Bưu điện,Hà NộiHồ Chí Minh,Kiến Thức Về Mạng Máy Tính (Tcp Ip|Routing|Switching)|Khắc Phục Sự Cố Mạng|Cấu Hình Và Quản Lý Thiết Bị Mạng (Routers|Switches|Firewalls),0,25000000
IOS Developer Mobile App,CÔNG TY TNHH CÔNG NGHỆ ITEX,Hà Nội: Hoàng Mai,Swift|Uikit|Core Data,15000000,35000000
Data Scientist,Công ty Cp Công nghệ và Truyền thông Dagoras,Hà Nội: Cầu Giấy,Phân Tích Dữ Liệu|Xử Lý Dữ Liệu|Thống Kê,7000000,15000000
IT Business Analyst,Lampart,Hồ Chí Minh: Quận 3,Phân Tích Nghiệp Vụ (Business Analysis)|Phát Triển Backend|Thiết Kế Phần Mềm,0,2000000
Python Developer,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Hà Nội: Nam Từ Liêm,Python|Llm (Large Language Models),10000000,20000000
DevOps Engineer,Công ty Cổ phần 1OFFICE,Hà Nội: Thanh Xuân,Linux System Administration|Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes),25000000,40000000
IT Helpdesk,Công ty Cổ phần Viễn thông - Tin học Bưu điện,Hà Nội: Cầu Giấy,Kỹ Năng Giao Tiếp|Khả Năng Giải Quyết Vấn Đề|Khả Năng Làm Việc Độc Lập,0,22000000
Nhân Viên IT Admin & Helpdesk,Công ty Cổ phần Funtap,Hà Nội: Nam Từ Liêm,Kỹ Năng Giao Tiếp|Kỹ Năng Làm Việc Nhóm|Khả Năng Giải Quyết Vấn Đề,8000000,12000000
Fresher Mobile,Công ty Cổ phần MISA,Hà Nội: Bắc Từ Liêm,Kiến Thức Về Lập Trình Hướng Đối Tượng (Oop)|Khả Năng Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh|Hiểu Biết Về Cấu Trúc Dữ Liệu Và Giải Thuật,0,2000000
Backend Developer,Công ty TNHH Unstatic,Hà Nội: Ba Đình,Nodejs|Aws|Typescript,0,35000000
IT Business Analyst,CÔNG TY CỔ PHẦN ESTUARY,Hồ Chí Minh: Quận 3,Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu|Quản Lý Yêu Cầu,0,2000000
Junior Java Developer,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,"Hà Nội: Nam Từ Liêm, Cầu Giấy, Thanh Xuân",Git|Rest Api|Java Core (Oop|Collections|Multithreading),12000000,20000000
Nhân Viên Tester,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,"Hà Nội: Nam Từ Liêm, Cầu Giấy",Tester,8000000,12000000
Tech Lead,Công ty cổ phần Công nghệ Kỹ thuật Vtech,Hà Nội: Nam Từ Liêm,Lập Trình|Quản Lý Dự Án|Thiết Kế Hệ Thống,35000000,40000000
Manual Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ LOOGIX,Hà Nội: Cầu Giấy,Kỹ Năng Giao Tiếp|Kỹ Năng Phân Tích Yêu Cầu|Kiến Thức Về Kiểm Thử Phần Mềm,8500000,20000000
Trưởng Nhóm QA Có Kinh Nghiệm Test,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Hà Nội: Nam Từ Liêm,Kỹ Năng Giải Quyết Vấn Đề,12000000,20000000
N2/N1 JLPT Business Analyst,CÔNG TY TNHH CONARUM VIỆT NAM,Hồ Chí Minh: Tân Bình,Tư Duy Logic|Giao Tiếp|Phân Tích Nghiệp Vụ,0,2000000
Chuyên Viên AI,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hà Nội: Thanh Xuân,Lập Trình Python|Xử Lý Ngôn Ngữ Tự Nhiên (Nlp)|Học Máy (Machine Learning),0,2000000
AI Engineer,TMA Solutions,Bình Định: TP Quy Nhơn,Thống Kê|Xử Lý Ngôn Ngữ Tự Nhiên (Nlp)|Học Máy (Machine Learning),0,2000000
Chuyên Viên Phân Tích Dữ Liệu,Công ty Cổ Phần Giải Pháp Quản Lý SSG,Hà Nội: Thanh Xuân,Giao Tiếp|Phân Tích Dữ Liệu|Phân Tích Nghiệp Vụ,30000000,50000000
Senior Java Engineer,Công ty Cổ Phần Galaxy Technology Services,Hồ Chí Minh: Quận 9,Backend Developer|Java 17|Java 21,0,2000000
Senior Java Developer,IMT SOLUTIONS CORP,Hồ Chí Minh: Quận 1,Java|Spring Framework|Spring Boot,0,2000000
AI Engineer Middle+,EDUPIA,Hà Nội: Thanh Xuân,Python|Machine Learning|Deep Learning,0,30000000
Python Developer,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,Hà Nội: Cầu Giấy,Python|Lập Trình Hướng Đối Tượng (Oop)|Cấu Trúc Dữ Liệu Và Giải Thuật,0,2000000
Senior Backend Developer,CÔNG TY TNHH MỘT THÀNH VIÊN ATHENA HUB,Hồ Chí Minh: Quận 2,System Design|Go (Golang)|Database Management (Sql|Nosql),30000000,50000000
Quality Control,CÔNG TY CỔ PHẦN TVT GROUP,Hồ Chí Minh: Quận 12,Kỹ Năng Lập Kế Hoạch Và Tổ Chức|Kỹ Năng Phân Tích Và Giải Quyết Vấn Đề|Kỹ Năng Quản Lý Nhóm,0,2000000
Senior Android Developer,CÔNG TY TNHH PHẦN MỀM TOWER HÀ NỘI,Hà Nội: Nam Từ Liêm,Android Sdk|Android Studio|Java Hoặc Kotlin,0,2000000
Senior Fullstack Developer,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VEXERE,Hồ Chí Minh: Quận 4,Nodejs|Restful Apis|Javascript (Es6+),0,2000000
[MIDDLE] Backend Developer,CÔNG TY CỔ PHẦN HOLA TECH,Hà Nội: Nam Từ Liêm,Thiết Kế Hệ Thống|Lập Trình Backend|Cơ Sở Dữ Liệu (Sql Hoặc Nosql),0,2000000
Senior Backend Developer,Công Ty Tài Chính TNHH HD SAISON,Hồ Chí Minh,Java|Python|Sql,0,2000000
Flutter Mobile Developer,CÔNG TY TNHH MONA HOST,Hồ Chí Minh: Tân Bình,Flutter|Dart|Android Studio,15000000,20000000
Senior Network Engineer,CÔNG TY TRÁCH NHIỆM HỮU HẠN GIẢI PHÁP TOÀN CẦU IIJ VIỆT NAM,Hồ Chí Minh: Quận 1,Network Security|Routing Protocols (Bgp|Ospf|Eigrp)|Thiết Kế Mạng,0,2000000
Business Analyst Associate,SAPP Academy,Hà Nội: Hai Bà Trưng,Agile|Crm|Business Analyst,13000000,26000000
Project Manager,CÔNG TY TNHH TORILAB,Hà Nội: Đống Đa,Quản Lý Thời Gian|Giao Tiếp|Quản Lý Ngân Sách,65000000,104000000
Senior Java Developer,Công ty Cổ phần Funtap,Hà Nội: Nam Từ Liêm,Git|Rest Apis|Spring Framework (Spring Boot|Spring Mvc|Spring Data),30000000,45000000
Business Analyst,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh: Tân Bình,Giao Tiếp|Phân Tích Nghiệp Vụ|Phân Tích Yêu Cầu,29000000,30000000
Business Analyst,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRẠM SẠC TOÀN CẦU V-GREEN,Hà Nội: Long Biên,Phân Tích Nghiệp Vụ|Phân Tích Yêu Cầu|Mô Hình Hóa Quy Trình Nghiệp Vụ,0,2000000
Talented Developers,KOH YOUNG TECHNOLOGY INC. VIETNAM,Hà Nội: Cầu Giấy,3D Artist|Sql Server|Thành Thạo Các Ngôn Ngữ Lập Trình C#|Javascript.,0,2000000
Senior Full,Công ty Cổ Phần Bản Viên,Hồ Chí Minh: Thủ Đức,C#|Oop|Reactjs,0,2000000
Frontend Developer,Công Ty Cổ Phần GoGroup,Hà Nội: Cầu Giấy,Angular|Html|Css,15000000,25000000
Unity Game Developer,CÔNG TY CỔ PHẦN IKAME GLOBAL,Hà Nội: Đống Đa,Lập Trình C#|Sử Dụng Unity Engine|Giải Quyết Vấn Đề,0,50000000
Android Developer,Braly JSC,Hà Nội: Nam Từ Liêm,Java|Android Sdk|Kotlin,0,23400000
[MIDDLE] Blockchain Developer,CÔNG TY CỔ PHẦN HOLA TECH,Hà Nội: Nam Từ Liêm,Data Structures And Algorithms|Blockchain Architecture|Cryptography,0,2000000
.NET Developer,Công ty Cổ phần Công nghệ KiotViet,Hà Nội: Hoàn Kiếm,.Net Framework Core|C#|Asp.Net (Mvc Web Api),20000000,35000000
Solution Architect,CÔNG TY TRÁCH NHIỆM HỮU HẠN GIẢI PHÁP TOÀN CẦU IIJ VIỆT NAM,Hồ Chí Minh: Quận 1,Kỹ Năng Lãnh Đạo|Giao Tiếp|Quản Lý Dự Án,0,2000000
Unity Game Developer ,CÔNG TY TNHH SENSPARK,Hồ Chí Minh: Quận 2,Unity,12000000,25000000
AI Engineer,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội: Thanh Xuân,Thống Kê|Xử Lý Ngôn Ngữ Tự Nhiên (Nlp)|Học Máy (Machine Learning),0,2000000
IT Helpdesk,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,Hà Nội: Cầu Giấy,Tiếng Anh Giao Tiếp|Giao Tiếp|Hỗ Trợ Kỹ Thuật,0,12000000
Business Analyst,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Hà Nội: Từ Liêm,Giao Tiếp|Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu,0,2000000
Backend Developer,Công Ty Cổ Phần GoGroup,"Hà Nội: Cầu Giấy, Long Biên",Java|Spring Framework (Spring Boot|Spring Mvc|Spring Data)|Restful Apis,12000000,30000000
Senior Backend Developer,CÔNG TY TNHH PHẦN MỀM THIÊN SƠN,Hồ Chí MinhĐà NẵngHà Nội,Go (Golang)|Software Development|System Design,40000000,80000000
Chuyên Viên Quản Trị Hệ Thống Hạ Tầng,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển – PGBank,Hà Nội: Cầu Giấy,Quản Trị Hệ Điều Hành (Windows Server|Linux)|Ảo Hóa (Vmware|Hyper V)|Sao Lưu Và Phục Hồi Dữ Liệu,0,2000000
Nhân Viên SRE,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Linux|Networking|Cloud Computing (Aws|Azure|Gcp),0,2000000
Unity Developer,SonatGame Studio,Hà Nội: Cầu Giấy,Problem|Solving|Version Control (Git)|C# Programming,0,13000000
AI Engineer,Công ty Cổ phần Đầu tư và Công nghệ HTI,Hà Nội: Nam Từ Liêm,Nlp|Deep Learning|Machine Learning,0,2000000
Nhân Viên Web Crawl/ Moblie Automation Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hà Nội: Thanh Xuân,Xử Lý Dữ Liệu|Lập Trình Python|Hiểu Biết Về Html|Css|Javascript,0,2000000
Data Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hưng Yên: Yên MỹHà Nội: Thanh Xuân,Sql|Python Hoặc Java|Data Warehousing,0,35000000
Lập Trình Viên Android,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Android Sdk|Android Studio|Restful Apis,0,2000000
Business Analyst,FPT IS,Hồ Chí Minh: Quận 7,Quản Lý Dự Án|Phân Tích Yêu Cầu|Giao Tiếp Hiệu Quả,0,2000000
Business Analyst,BSS Group,Hà Nội: Hai Bà Trưng,Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu|Mô Hình Hóa Quy Trình,0,20000000
Game Tester,CÔNG TY CỔ PHẦN IKAME GLOBAL,Hà Nội: Đống Đa,Chơi Game|Kiểm Thử Phần Mềm|Báo Cáo Lỗi,0,15000000
Automation Tester,CÔNG TY TNHH MONA HOST,Hồ Chí Minh: Tân Bình,Kỹ Năng Giao Tiếp|Tư Duy Logic|Kỹ Năng Làm Việc Nhóm,14000000,18000000
Frontend Developer,Công Ty TNHH Townsoft Vina,Hà Nội: Cầu Giấy,Css|Git|Html,0,2000000
.NET Developer Intern,Công ty cổ phần công nghệ - viễn thông Elcom,Hà Nội: Cầu Giấy,C#|Lập Trình Hướng Đối Tượng (Oop)|.Net Framework .Net Core,0,2000000
IOS Developer,Công ty cổ phần Bravesoft Việt Nam,Hồ Chí Minh: Quận 3,Swift|Objective|C|Uikit|Swift,0,2000000
Python Developer,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,Hà Nội: Nam Từ Liêm,Python|Lập Trình Hướng Đối Tượng (Oop)|Cấu Trúc Dữ Liệu Và Giải Thuật,9000000,15000000
IT Support,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ LAYOUTHUB,Hà Nội: Cầu Giấy,Tiếng Anh (Giao Tiếp)|Html|Css,8000000,12000000
Lập Trình Viên Blockchain,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Blockchain|Solidity|Ethereum,0,2000000
Game Designer,SonatGame Studio,Hà Nội: Cầu Giấy,Khả Năng Làm Việc Nhóm|Khả Năng Giao Tiếp Và Trình Bày Ý Tưởng|Hiểu Biết Về Các Thể Loại Game Khác Nhau,0,12000000
PHP Backend Developer,Lampart,Hồ Chí Minh: Quận 3,Cakephp|Laravel|Mysql,0,2000000
Chuyên Viên BA,CÔNG TY CỔ PHẦN THỰC PHẨM VÀ ĐỒ UỐNG BARETT,Hà Nội: Hai Bà Trưng,Giao Tiếp|Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu,30000000,35000000
Backend Developer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Hà Nội: Từ Liêm,Python|Lập Trình Hướng Đối Tượng (Oop)|Go (Golang),20000000,45000000
Nhân Viên Thiết Kế Web,CÔNG TY TNHH THIÊN CƠ TRÍ LIÊN,Hồ Chí Minh: Thủ Đức,Css|Html|Javascript,14000000,20000000
Junior Business Analyst,Công ty Cổ Phần Y tế PW,Hà Nội: Thanh Xuân,Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu|Lập Tài Liệu,12000000,15000000
NodeJS Engineer,Công ty cổ phần Công nghệ Haravan,Hồ Chí Minh: Quận 11,Git|Javascript|Node.Js,0,2000000
Chuyên Viên IT Helpdesk,CÔNG TY CỔ PHẦN TẬP ĐOÀN GOLDEN GATE,Hà Nội: Thanh Xuân,Kỹ Năng Giải Quyết Vấn Đề|Khả Năng Giao Tiếp|Kiến Thức Về Phần Mềm,0,2000000
Frontend Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ ZENIFY,Hà Nội: Cầu Giấy,Html|Css|Javascript,20000000,30000000
AI Engineer,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ APOLLO,Hồ Chí Minh,Lập Trình Python|Học Máy (Machine Learning)|Học Sâu (Deep Learning),0,2000000
Phân Tích Nghiệp Vụ,CENNEXT,Hà Nội: Ba Đình,Làm Việc Nhóm|Thu Thập Và Phân Tích Dữ Liệu|Phân Tích Yêu Cầu Nghiệp Vụ,10000000,12000000
NET Developer,CÔNG TY TNHH PFS FULFILLMENT,Hồ Chí Minh: Tân Bình,C#|.Net Framework .Net Core .Net|Asp.Net (Mvc Web Api Core),10000000,15000000
Intern Frontend,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ LIFESTYLE VIỆT NAM,Hà Nội: Nam Từ Liêm,Css|Git|Html,0,2000000
Thực Tập Sinh AI,"Toshiba Software Development (Vietnam) Co., Ltd.",Hà Nội: Ba Đình,Python|Thuật Toán|Machine Learning,0,10000000
Business Analyst,CÔNG TY TNHH MỘT THÀNH VIÊN ATHENA HUB,Hồ Chí Minh: Quận 2,Giao Tiếp|Phân Tích Dữ Liệu|Phân Tích Nghiệp Vụ,25000000,45000000
Nhân Viên Kiểm Thử Phần Mềm,CÔNG TY TNHH CÔNG NGHỆ CLOUDGO,Hồ Chí Minh: Thủ Đức,Phân Tích Yêu Cầu|Viết Testcase|Báo Cáo Lỗi,0,2000000
Fullstack Developer,Công ty Cổ phần Tekmedi,Hồ Chí Minh: Quận 2,.Net,8000000,12000000
AI Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ GIẢI PHÁP VIETIS,Hà Nội: Cầu Giấy,Lập Trình (Python|Java|C++)|Học Máy (Machine Learning)|Học Sâu (Deep Learning),0,25000000
Backend Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ LOOGIX,Hà Nội: Cầu Giấy,Restful Apis|Version Control (Git)|Testing (Unit|Integration),10000000,30000000
Business Analyst,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ RUBICON,Hà Nội: Cầu Giấy,Tiếng Nhật N3|Phân Tích Nghiệp Vụ|Giao Tiếp Tiếng Nhật,0,2000000
Golang Developer,XIPAT FLEXIBLE SOLUTIONS COMPANY LIMITED,Hà Nội: Đống Đa,Git|Mongodb|Restful Apis,0,32000000
Senior Front,Công ty TNHH Unstatic,Hà Nội: Ba Đình,Javascript (Es6+)|React|Next.Js,0,40000000
Kĩ Sư Cầu Nối,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ RUBICON,Hà Nội: Cầu Giấy,Kỹ Năng Làm Việc Nhóm|Kỹ Năng Quản Lý Dự Án|Tiếng Nhật N2 Trở Lên,0,2000000
Fresher Android Talent,FPT Software,Hà Nội: Thạch Thất,Android|Java|Kotlin,6000000,8000000
Lập Trình Viên FRONT,CÔNG TY TNHH PHỤ TÙNG Ô TÔ VC PART,Hà Nội: Bắc Từ Liêm,Git|Github|Html5,20000000,24000000
Cocos Developer,CÔNG TY TNHH CÔNG NGHỆ HAY HAY GLOBAL,Hà Nội: Cầu Giấy,Cocos2D|X|Lập Trình Hướng Đối Tượng (Oop),10000000,25000000
Junior PHP Developer,EDUPIA,Hà Nội: Thanh Xuân,Php|Mysql|Html,10000000,15000000
Nhân Viên IT Helpdesk,CÔNG TY TNHH THƯƠNG MẠI GEARVN,Hồ Chí Minh: Tân Bình,Kiến Thức Về Phần Cứng Máy Tính|Kiến Thức Về Hệ Điều Hành (Windows|Macos|Linux)|Kiến Thức Về Mạng Máy Tính (Lan|Wan|Tcp Ip),10000000,12000000
Senior/Lead NodeJS Backend Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ FINVIET,Hồ Chí Minh: Tân Bình,Javascript|Nodejs|Nestjs,0,45000000
Software Testing Engineer,"TEQNOLOGICAL ASIA Co., Ltd",Hồ Chí Minh: Tân Bình,Phân Tích Yêu Cầu|Viết Testcase|Thực Hiện Test Case,0,2000000
Senior DevOps Engineer,ATX,Hà Nội: Đống Đa,Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes)|Infrastructure As Code (Terraform|Ansible|Cloudformation),0,50000000
Senior Backend Developer,CÔNG TY CP DỊCH VỤ THƯƠNG MẠI ĐIỆN TỬ N & H,Hồ Chí Minh: Tân Bình,Django|Mongodb|Postgresql,0,2000000
Automation Test,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,Hà Nội,Kiến Thức Về Kiểm Thử Phần Mềm|Hiểu Biết Về Ci Cd|Kinh Nghiệm Viết Test Case,0,28000000
Workflow Automation Specialist,CÔNG TY CỔ PHẦN MẮT BÃO,Hồ Chí Minh: Tân Bình,Project Management|Business Process Analysis|Giao Tiếp,15000000,20000000
Fullstack Engineer,Công ty Cổ phần dịch vụ và giải pháp xử lý dữ liệu VBEE,Hà Nội: Ba Đình,Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes)|Database Management (Sql|Nosql),21000000,30000000
AI Engineer/Data Engineer,Passinno Company Limited,Hà Nội: Thanh XuânHồ Chí Minh: Quận 8Đà Nẵng: Liên Chiểu,Deep Learning|Cơ Sở Dữ Liệu (Sql|Nosql)|Học Máy (Machine Learning),0,2000000
Chuyên Viên Cao Cấp Phát Triển Ứng Dụng,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển – PGBank,Hà Nội: Cầu Giấy,Java|Spring Framework (Spring Boot|Spring Mvc|Spring Data)|Restful Api,0,2000000
Manual Tester,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,Hà Nội: Cầu Giấy,Kỹ Năng Báo Cáo Lỗi (Bug Reporting)|Kiến Thức Về Kiểm Thử Phần Mềm|Kỹ Năng Thực Hiện Test Case,0,20000000
IOS -Native Developer,CÔNG TY TNHH OPN VIỆT NAM,Hà Nội: Đống Đa,Swift|Objective|C|Ios Sdk|Xcode,12000000,20000000
Middle Backend,Mona Media,Hồ Chí Minh: Tân Bình,C#|Object Oriented Programming (Oop)|.Net Framework Core,12000000,18000000
Technical Support Engineer,Công Ty TNHH Avepoint Việt Nam,Đà Nẵng: Thanh KhêHà Nội: Thanh Xuân,Kỹ Năng Giao Tiếp|Khả Năng Giải Quyết Vấn Đề|Khả Năng Làm Việc Độc Lập,0,2000000
Java Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ TRINITY,Hà Nội,Java|Microservices|Restful Apis,25000000,45000000
Server Developer,CÔNG TY TNHH CÔNG NGHỆ ITEX,Hà Nội: Hoàng Mai,Git|Laravel|Mysql,15000000,30000000
Vị Trí Lập Trình Viên Frontend Reactjs,CÔNG TY TNHH CÔNG NGHỆ 44+,Hà Nội: Cầu Giấy,Css|Html|Javascript,10000000,15000000
Java Backend,INVIV CLOUD TECHNOLOGY JOINT STOCK COMPANY,Hà Nội: Cầu Giấy,Git|Restful Apis|Spring Framework (Spring Boot|Spring Mvc|Spring Data),8000000,20000000
Software Tester,Công ty TNHH Synergix Technologies Việt nam,Hà Nội: Cầu Giấy,Kỹ Năng Giao Tiếp|Kỹ Năng Phân Tích Yêu Cầu|Kiến Thức Về Kiểm Thử Phần Mềm,8000000,12000000
Product Business Analyst/Product Analyst,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Hà Nội: Từ Liêm,Sql|Làm Việc Nhóm|Giao Tiếp,0,2000000
Nhân Viên Web Crawl/ Moblie Automation Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hà Nội: Thanh Xuân,Xử Lý Dữ Liệu|Lập Trình Python|Hiểu Biết Về Html|Css|Javascript,0,2000000
Unity Developer,SonatGame Studio,Hà Nội: Cầu Giấy,Problem|Solving|Version Control (Git)|C# Programming,0,13000000
Data Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hưng Yên: Yên MỹHà Nội: Thanh Xuân,Sql|Python Hoặc Java|Data Warehousing,0,35000000
Lập Trình Viên Android,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Android Sdk|Android Studio|Restful Apis,0,2000000
Business Analyst,FPT IS,Hồ Chí Minh: Quận 7,Quản Lý Dự Án|Phân Tích Yêu Cầu|Giao Tiếp Hiệu Quả,0,2000000
Game Tester,CÔNG TY CỔ PHẦN IKAME GLOBAL,Hà Nội: Đống Đa,Chơi Game|Kiểm Thử Phần Mềm|Báo Cáo Lỗi,0,15000000
Business Analyst,BSS Group,Hà Nội: Hai Bà Trưng,Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu|Mô Hình Hóa Quy Trình,0,20000000
Python Developer,Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,Hà Nội: Nam Từ Liêm,Python|Lập Trình Hướng Đối Tượng (Oop)|Cấu Trúc Dữ Liệu Và Giải Thuật,9000000,15000000
Automation Tester,CÔNG TY TNHH MONA HOST,Hồ Chí Minh: Tân Bình,Kỹ Năng Giao Tiếp|Tư Duy Logic|Kỹ Năng Làm Việc Nhóm,14000000,18000000
IOS Developer,Công ty cổ phần Bravesoft Việt Nam,Hồ Chí Minh: Quận 3,Swift|Objective|C|Uikit|Swift,0,2000000
.NET Developer Intern,Công ty cổ phần công nghệ - viễn thông Elcom,Hà Nội: Cầu Giấy,C#|Lập Trình Hướng Đối Tượng (Oop)|.Net Framework .Net Core,0,2000000
IT Support,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ LAYOUTHUB,Hà Nội: Cầu Giấy,Tiếng Anh (Giao Tiếp)|Html|Css,8000000,12000000
Frontend Developer,Công Ty TNHH Townsoft Vina,Hà Nội: Cầu Giấy,Css|Git|Html,0,2000000
Game Tester,CÔNG TY CỔ PHẦN NEXAR,Hà Nội: Hà Đông,Tester|Kiểm Thử|Chơi Game,13000000,20800000
Chuyên Viên BA,CÔNG TY CỔ PHẦN THỰC PHẨM VÀ ĐỒ UỐNG BARETT,Hà Nội: Hai Bà Trưng,Giao Tiếp|Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu,30000000,35000000
Backend Developer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Hà Nội: Từ Liêm,Python|Lập Trình Hướng Đối Tượng (Oop)|Go (Golang),20000000,45000000
Lập Trình Viên Blockchain,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Blockchain|Solidity|Ethereum,0,2000000
Game Designer,SonatGame Studio,Hà Nội: Cầu Giấy,Khả Năng Làm Việc Nhóm|Khả Năng Giao Tiếp Và Trình Bày Ý Tưởng|Hiểu Biết Về Các Thể Loại Game Khác Nhau,0,12000000
PHP Backend Developer,Lampart,Hồ Chí Minh: Quận 3,Cakephp|Laravel|Mysql,0,2000000
