Movie_Name,Release_Year,Metascore,User_Score,Average,User_Ratings,Duration_Minutes,Genre
The Watchers,2024,0.46,0.57,0.52,63000,102.0,Folk Horror|Supernatural Horror|Suspense Mystery|Fantasy|Horror|Mystery|Thriller
The Lodge,2019,0.64,0.6,0.62,63000,108.0,Folk Horror|Psychological Horror|Psychological Thriller|Suspense Mystery|Tragedy|Drama|Horror|Mystery|Thriller
Color Out of Space,2019,0.7,0.61,0.66,63000,111.0,Body Horror|Supernatural Horror|Horror|Mystery|Sci-Fi|Thriller
Fantasy Island,2020,0.22,0.49,0.36,63000,109.0,Supernatural Horror|Suspense Mystery|Fantasy|Horror|Mystery
Strange Darling,2023,0.8,0.7,0.75,63000,97.0,Erotic Thriller|Psychological Thriller|Horror|Thriller
Stillwater,2021,0.6,0.66,0.63,63000,139.0,Psychological Drama|Whodunnit|Crime|Drama|Mystery|Thriller
The Call of the Wild,2020,0.7,0.67,0.68,62000,100.0,Adventure Epic|Animal Adventure|Mountain Adventure|Quest|Survival|Adventure|Drama|Family
Materialists,2025,0.48,0.63,0.55,62000,116.0,Feel-Good Romance|Romantic Comedy|Comedy|Romance
How It Ends,2018,0.36,0.51,0.44,62000,113.0,Disaster|Action|Drama|Horror|Mystery|Thriller
Havoc,2025,0.57,0.56,0.56,62000,107.0,Conspiracy Thriller|Drug Crime|Gun Fu|Martial Arts|One-Person Army Action|Suspense Mystery|Action|Crime|Drama|Mystery
Back in Action,2025,0.46,0.59,0.52,62000,114.0,Spy|Action|Comedy
Honest Thief,2020,0.46,0.6,0.53,62000,99.0,Dark Comedy|One-Person Army Action|Action|Crime|Drama|Thriller
IF,2024,0.46,0.64,0.55,62000,104.0,Computer Animation|High-Concept Comedy|Animation|Comedy|Drama|Family|Fantasy
Arctic,2018,0.6,0.68,0.64,62000,98.0,Survival|Adventure|Drama
The Thursday Murder Club,2025,0.71,0.65,0.68,62000,118.0,Whodunnit|Comedy|Crime|Mystery|Thriller
Chaos Walking,2021,0.35,0.57,0.46,62000,109.0,Coming-Of-Age|Space Sci-Fi|Survival|Teen Adventure|Teen Fantasy|Action|Adventure|Drama|Fantasy|Sci-Fi
Rebel Moon - Part Two: The Scargiver,2024,0.38,0.53,0.46,62000,122.0,Action Epic|Adventure Epic|Dark Fantasy|Epic|Fantasy Epic|Gun Fu|Sci-Fi Epic|Space Sci-Fi|Action|Adventure
Shaft,2019,0.4,0.64,0.52,61000,111.0,Buddy Cop|Dark Comedy|Whodunnit|Action|Comedy|Crime|Mystery
Hotel Artemis,2018,0.58,0.61,0.6,61000,94.0,Dark Comedy|Action|Crime|Drama|Sci-Fi|Thriller
Spies in Disguise,2019,0.54,0.68,0.61,61000,102.0,Buddy Comedy|Computer Animation|Superhero|Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi
Speak No Evil,2022,0.78,0.66,0.72,61000,97.0,Psychological Drama|Psychological Horror|Psychological Thriller|Drama|Horror|Mystery|Thriller
Love Lies Bleeding,2024,0.77,0.66,0.72,61000,104.0,Dark Romance|Drug Crime|Erotic Thriller|Crime|Drama|Mystery|Romance|Thriller
Extinction,2018,0.4,0.58,0.49,61000,95.0,Artificial Intelligence|Action|Drama|Sci-Fi|Thriller
Dragged Across Concrete,2018,0.6,0.69,0.64,60000,159.0,Dark Comedy|Heist|Police Procedural|Action|Crime|Drama|Thriller
Red; White & Royal Blue,2023,0.62,0.7,0.66,60000,118.0,Feel-Good Romance|Romantic Comedy|Satire|Screwball Comedy|Steamy Romance|Comedy|Romance
Ma Raineys Black Bottom,2020,0.66,0.69,0.68,60000,94.0,Period Drama|Drama|Music
Dumb Money,2023,0.87,0.68,0.78,60000,105.0,Docudrama|Biography|Comedy|Drama|Financial Drama
Captive State,2019,0.54,0.6,0.57,60000,109.0,Alien Invasion|Dystopian Sci-Fi|Sci-Fi|Thriller
Samaritan,2022,0.45,0.57,0.51,60000,102.0,Superhero|Action|Drama|Fantasy|Sci-Fi
Togo,2019,0.69,0.79,0.74,60000,113.0,Animal Adventure|Adventure|Biography|Drama|Family|History
Hillbilly Elegy,2020,0.38,0.67,0.52,60000,116.0,Coming-Of-Age|Psychological Drama|Biography|Drama
Nimona,2023,0.75,0.75,0.75,60000,101.0,Adventure Epic|Computer Animation|Cyberpunk|Fantasy Epic|Quest|Sword & Sorcery|Action|Adventure|Animation|Comedy
I Feel Pretty,2018,0.48,0.57,0.52,60000,110.0,Comedy|Romance
Childs Play,2019,0.48,0.57,0.52,59000,90.0,Cyber Thriller|Slasher Horror|Drama|Horror|Sci-Fi|Thriller
The Dirt,2019,0.39,0.7,0.54,59000,107.0,Dark Comedy|Docudrama|Biography|Comedy|Drama|Music
Blood Red Sky,2021,0.43,0.61,0.52,59000,121.0,German|Supernatural Horror|Vampire Horror|Action|Drama|Horror|Thriller
Watcher,2022,0.72,0.63,0.68,59000,96.0,Psychological Thriller|Whodunnit|Drama|Horror|Mystery|Thriller
Ricky Stanicky,2024,0.44,0.62,0.53,59000,113.0,Raunchy Comedy|Comedy
Pieces of a Woman,2020,0.66,0.7,0.68,59000,126.0,Psychological Drama|Drama
Transformers One,2024,0.65,0.76,0.7,59000,104.0,Action Epic|Adventure Epic|Computer Animation|Fantasy Epic|Sci-Fi Epic|Space Sci-Fi|Action|Adventure|Animation|Family
Official Secrets,2019,0.63,0.73,0.68,59000,112.0,Political Thriller|True Crime|Biography|Crime|Drama|Thriller|War
Luckiest Girl Alive,2022,0.54,0.64,0.59,59000,113.0,Psychological Drama|Whodunnit|Drama|Mystery|Thriller
The Croods: A New Age,2020,0.56,0.69,0.62,59000,95.0,Computer Animation|Adventure|Animation|Comedy|Family|Fantasy
Mary Queen of Scots,2018,0.6,0.63,0.62,59000,124.0,Costume Drama|Period Drama|Biography|Drama|History
The House with a Clock in Its Walls,2018,0.57,0.61,0.59,58000,105.0,Dark Fantasy|Steampunk|Comedy|Family|Fantasy|Mystery|Sci-Fi
Cats,2019,0.32,0.28,0.3,58000,110.0,Pop Musical|Comedy|Drama|Family|Fantasy|Musical
Heads of State,2025,0.57,0.64,0.6,58000,116.0,Buddy Comedy|Buddy Cop|Action|Comedy|Thriller
Can You Ever Forgive Me?,2018,0.87,0.71,0.79,58000,106.0,Docudrama|Period Drama|True Crime|Biography|Comedy|Crime|Drama
Atlas,2024,0.37,0.56,0.46,58000,118.0,Action Epic|Artificial Intelligence|Space Sci-Fi|Action|Adventure|Drama|Sci-Fi|Thriller
Suzume,2022,0.77,0.76,0.76,58000,122.0,Japanese|Anime|Hand-Drawn Animation|Shōjo|Adventure|Animation|Drama|Fantasy
The Babysitter: Killer Queen,2020,0.22,0.58,0.4,58000,101.0,Dark Comedy|Teen Horror|Comedy|Horror
Under the Silver Lake,2018,0.6,0.65,0.62,58000,139.0,Dark Comedy|Psychological Thriller|Suspense Mystery|Crime|Horror|Mystery|Thriller
Judy,2019,0.66,0.68,0.67,57000,118.0,Docudrama|Period Drama|Biography|Drama|Music|Romance
Hocus Pocus 2,2022,0.56,0.6,0.58,57000,103.0,Supernatural Fantasy|Comedy|Family|Fantasy
Immaculate,2024,0.57,0.58,0.57,57000,89.0,Body Horror|Folk Horror|Supernatural Horror|Horror|Thriller
The Laundromat,2019,0.57,0.63,0.6,57000,96.0,True Crime|Comedy|Crime|Drama|History|Financial Drama
Code 8,2019,0.48,0.61,0.54,57000,98.0,Heist|Superhero|Action|Crime|Drama|Sci-Fi|Thriller
A Rainy Day in New York,2019,0.38,0.64,0.51,57000,92.0,Romantic Comedy|Comedy|Romance
Da 5 Bloods,2020,0.82,0.65,0.74,57000,154.0,Jungle Adventure|Adventure|Drama|War
Terrifier 3,2024,0.62,0.63,0.62,57000,125.0,Body Horror|Dark Comedy|Slasher Horror|Splatter Horror|Supernatural Horror|Teen Horror|Holiday|Horror
The Guernsey Literary and Potato Peel Pie Society,2018,0.65,0.73,0.69,57000,124.0,Feel-Good Romance|Period Drama|Drama|Romance|War
When Evil Lurks,2023,0.75,0.69,0.72,56000,99.0,Spanish|Body Horror|Folk Horror|Supernatural Horror|Horror
When We First Met,2018,0.36,0.64,0.5,56000,97.0,Romantic Comedy|Comedy|Fantasy|Romance
Spirited,2022,0.55,0.66,0.6,56000,127.0,Dark Comedy|Dark Fantasy|Fairy Tale|Holiday Comedy|Holiday Family|Pop Musical|Comedy|Family|Fantasy|Holiday
The Family Plan,2023,0.39,0.63,0.51,56000,118.0,Car Action|Martial Arts|Action|Comedy
The Union,2024,0.44,0.55,0.5,56000,107.0,Buddy Comedy|Spy|Action|Comedy|Thriller
The Order,2024,0.75,0.68,0.72,56000,116.0,Heist|True Crime|Crime|Drama|Thriller
Bill & Ted Face the Music,2020,0.65,0.59,0.62,56000,91.0,Buddy Comedy|Quest|Time Travel|Adventure|Comedy|Music|Sci-Fi
Do Revenge,2022,0.66,0.63,0.64,55000,118.0,Dark Comedy|Teen Comedy|Comedy|Drama|Romance|Thriller
The Way Back,2020,0.66,0.67,0.66,55000,108.0,Basketball|Drama|Sport
Stowaway,2021,0.63,0.57,0.6,55000,116.0,Space Sci-Fi|Adventure|Sci-Fi|Thriller
Land of Bad,2024,0.57,0.66,0.62,55000,113.0,Martial Arts|Spy|Action|Thriller
Lost Ladies,2023,0.66,0.83,0.74,55000,122.0,Hindi|Quirky Comedy|Comedy|Drama
Teri Baaton Mein Aisa Uljha Jiya,2024,0.54,0.62,0.58,55000,141.0,Hindi|Artificial Intelligence|Romantic Comedy|Comedy|Drama|Romance|Sci-Fi
Gunpowder Milkshake,2021,0.43,0.61,0.52,55000,114.0,Dark Comedy|One-Person Army Action|Action|Crime|Thriller
Fly Me to the Moon,2024,0.47,0.66,0.56,55000,132.0,Romantic Comedy|Comedy|Romance
The Conjuring: Last Rites,2025,0.53,0.63,0.58,55000,135.0,Supernatural Horror|Horror|Mystery|Thriller
The Silence,2019,0.25,0.54,0.4,55000,90.0,Drama|Horror|Sci-Fi|Thriller
Bottoms,2023,0.74,0.67,0.7,55000,91.0,Dark Comedy|High-Concept Comedy|Raunchy Comedy|Satire|Teen Comedy|Comedy
To Catch a Killer,2023,0.43,0.66,0.55,54000,119.0,Serial Killer|Whodunnit|Action|Crime|Drama|Mystery|Thriller
The Witcher: Nightmare of the Wolf,2021,0.67,0.72,0.7,54000,83.0,Adult Animation|Anime|Dark Fantasy|Hand-Drawn Animation|Sword & Sorcery|Action|Adventure|Animation|Drama|Fantasy
Fyre,2019,0.75,0.72,0.74,54000,97.0,Crime Documentary|Crime|Documentary|Music
Jackass Forever,2022,0.71,0.68,0.7,54000,96.0,Slapstick|Action|Comedy|Documentary
Jujutsu Kaisen 0,2021,0.74,0.78,0.76,54000,112.0,Japanese|Adult Animation|Anime|Hand-Drawn Animation|Shōnen|Action|Animation|Fantasy
The Professor and the Madman,2019,0.55,0.72,0.64,54000,124.0,Prison Drama|Psychological Drama|Biography|Drama|History
Hellraiser,2022,0.27,0.59,0.43,54000,121.0,Slasher Horror|Supernatural Horror|Horror|Mystery|Thriller
Saint Maud,2019,0.83,0.66,0.74,54000,84.0,Folk Horror|Psychological Drama|Psychological Horror|Psychological Thriller|Suspense Mystery|Tragedy|Drama|Horror|Mystery|Thriller
Stuber,2019,0.42,0.62,0.52,54000,93.0,Buddy Cop|Action|Comedy|Crime|Mystery|Thriller
Borderlands,2024,0.26,0.47,0.36,54000,101.0,Action Epic|Adventure Epic|Dark Comedy|Epic|Quest|Sci-Fi Epic|Space Sci-Fi|Action|Adventure|Comedy
Pain Hustlers,2023,0.44,0.66,0.55,53000,123.0,Docudrama|Drug Crime|True Crime|Crime|Drama
The Archies,2023,0.66,0.42,0.54,53000,141.0,Hindi|Coming-Of-Age|Satire|Comedy|Drama|Musical|Romance
Fighter,2024,0.63,0.62,0.62,53000,166.0,Hindi|Action Epic|Action|Drama
The Good Liar,2019,0.55,0.67,0.61,53000,109.0,Caper|Crime|Drama|Mystery|Thriller
The Hand of God,2021,0.76,0.73,0.74,53000,130.0,Italian|Drama
Troll,2022,0.62,0.58,0.6,53000,101.0,Norwegian|Action|Adventure|Drama|Fantasy|Thriller
Boiling Point,2021,0.73,0.75,0.74,53000,92.0,Workplace Drama|Drama|Thriller
The Perfection,2018,0.6,0.62,0.61,53000,90.0,Body Horror|Psychological Horror|Drama|Horror|Thriller
Unsane,2018,0.63,0.64,0.64,53000,98.0,Psychological Drama|Psychological Horror|Psychological Thriller|Drama|Horror|Mystery|Thriller
Orphan: First Kill,2022,0.54,0.59,0.56,52000,99.0,Psychological Drama|Psychological Horror|Serial Killer|Slasher Horror|Crime|Drama|Horror|Mystery|Thriller
The Expendables 4,2023,0.3,0.48,0.39,52000,103.0,Action Epic|Action|Adventure|Thriller|War
Operation Finale,2018,0.58,0.66,0.62,52000,122.0,Docudrama|Spy|Biography|Drama|History|Thriller|War
Possessor,2020,0.72,0.65,0.68,52000,103.0,Body Horror|Cyber Thriller|Psychological Horror|Psychological Thriller|Horror|Mystery|Sci-Fi|Thriller
The Boogeyman,2023,0.55,0.59,0.57,52000,98.0,Supernatural Horror|Horror|Mystery|Thriller
Lust Stories 2,2023,0.78,0.58,0.68,52000,132.0,Hindi|Drama|Romance
Oddity,2024,0.8,0.67,0.74,52000,98.0,Folk Horror|Supernatural Horror|Horror|Thriller
American Animals,2018,0.68,0.7,0.69,52000,116.0,Heist|True Crime|Biography|Crime|Drama|History|Thriller
I Still Love You,2020,0.54,0.61,0.57,52000,101.0,Coming-Of-Age|Romantic Comedy|Comedy|Drama|Romance
The Mother,2023,0.45,0.56,0.5,52000,115.0,One-Person Army Action|Action|Thriller
Peter Rabbit,2018,0.51,0.66,0.58,52000,95.0,Animal Adventure|Slapstick|Adventure|Animation|Comedy|Drama|Family|Fantasy
Happiest Season,2020,0.69,0.66,0.68,51000,102.0,Dark Comedy|Holiday Comedy|Holiday Romance|Romantic Comedy|Comedy|Holiday|Romance
Countdown,2019,0.31,0.54,0.43,51000,90.0,Cyber Thriller|Teen Horror|Horror|Thriller
Attack on Titan,2013,0.54,0.91,0.73,51000,24.0,Japanese|Action Epic|Adult Animation|Anime|Body Horror|Dark Fantasy|Folk Horror|Hand-Drawn Animation|Monster Horror|Shōnen
Lift,2024,0.4,0.55,0.48,51000,107.0,Heist|Action|Comedy|Crime|Drama|Thriller
Dog,2022,0.61,0.65,0.63,51000,101.0,Buddy Comedy|Comedy|Drama
Summer of 84,2018,0.57,0.67,0.62,50000,105.0,Slasher Horror|Teen Horror|Whodunnit|Crime|Drama|Horror|Mystery|Thriller
Tolkien,2019,0.48,0.68,0.58,50000,112.0,Biography|Drama|Romance|War
Priscilla,2023,0.79,0.65,0.72,50000,113.0,Coming-Of-Age|Dark Romance|Docudrama|Period Drama|Showbiz Drama|Teen Romance|Biography|Drama|Music|Romance
The Boy Who Harnessed the Wind,2019,0.68,0.76,0.72,50000,113.0,Biography|Drama|History
Chip n Dale: Rescue Rangers,2022,0.66,0.69,0.68,50000,97.0,Buddy Comedy|Computer Animation|Hand-Drawn Animation|Urban Adventure|Action|Adventure|Animation|Comedy|Crime|Family
The Witches,2020,0.47,0.54,0.5,50000,106.0,Supernatural Fantasy|Adventure|Comedy|Family|Fantasy|Horror|Mystery
Palmer,2021,0.53,0.73,0.63,50000,110.0,Teen Drama|Drama
Cinderella,2021,0.41,0.44,0.42,50000,112.0,Fairy Tale|Jukebox Musical|Pop Musical|Romantic Comedy|Romantic Epic|Teen Romance|Comedy|Family|Fantasy|Musical
Strange World,2022,0.65,0.57,0.61,50000,102.0,Computer Animation|Quest|Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi
Caddo Lake,2024,0.55,0.68,0.62,49000,103.0,Time Travel|Whodunnit|Drama|Mystery|Sci-Fi|Thriller
The Wrong Missy,2020,0.33,0.58,0.45,49000,90.0,Raunchy Comedy|Romantic Comedy|Comedy|Romance
Rebecca,2020,0.46,0.6,0.53,49000,123.0,Dark Romance|Psychological Thriller|Drama|Mystery|Romance|Thriller
A Wrinkle in Time,2018,0.53,0.43,0.48,49000,109.0,Fantasy Epic|Sci-Fi Epic|Teen Fantasy|Time Travel|Adventure|Drama|Family|Fantasy|Sci-Fi
The Exorcist: Believer,2023,0.39,0.48,0.44,49000,111.0,Horror
The Vast of Night,2019,0.84,0.67,0.76,49000,91.0,Alien Invasion|Period Drama|Drama|Mystery|Sci-Fi|Thriller
Haunted Mansion,2023,0.47,0.6,0.53,49000,123.0,Supernatural Fantasy|Supernatural Horror|Comedy|Drama|Family|Fantasy|Horror|Mystery
Antlers,2021,0.57,0.59,0.58,49000,99.0,Body Horror|Folk Horror|Monster Horror|Suspense Mystery|Drama|Horror|Mystery
Wish,2023,0.47,0.56,0.52,48000,95.0,Computer Animation|Fairy Tale|Adventure|Animation|Comedy|Family|Fantasy|Musical
Serenity,2019,0.37,0.54,0.46,48000,106.0,Suspense Mystery|Drama|Mystery|Thriller
Escape from Pretoria,2020,0.56,0.68,0.62,48000,106.0,Docudrama|Prison Drama|True Crime|Action|Biography|Crime|Mystery|Thriller
Night School,2018,0.43,0.56,0.5,48000,111.0,Raunchy Comedy|Comedy
She Said,2022,0.74,0.73,0.74,48000,129.0,Docudrama|True Crime|Workplace Drama|Crime|Drama|History
The Addams Family,2019,0.46,0.58,0.52,48000,86.0,Computer Animation|Dark Comedy|Supernatural Fantasy|Animation|Comedy|Family|Fantasy|Horror
The Wonder,2022,0.71,0.66,0.68,48000,108.0,Period Drama|Psychological Drama|Psychological Thriller|Drama|Mystery|Thriller
The Prototype,2022,0.7,0.23,0.46,48000,97.0,Conspiracy Thriller|Action|Sci-Fi|Thriller
Thunder Force,2021,0.34,0.46,0.4,48000,106.0,Buddy Comedy|Superhero|Action|Adventure|Comedy|Fantasy|Sci-Fi
Outside the Wire,2021,0.45,0.54,0.5,48000,114.0,Artificial Intelligence|Dystopian Sci-Fi|Action|Adventure|Fantasy|Sci-Fi
White Boy Rick,2018,0.59,0.65,0.62,47000,111.0,Drug Crime|True Crime|Crime|Drama
Better Call Saul,2015,0.53,0.98,0.76,47000,50.0,Drug Crime|Epic|Legal Drama|Psychological Drama|Tragedy|Crime|Drama
Snake Eyes,2021,0.43,0.54,0.48,47000,121.0,Martial Arts|Superhero|Action|Adventure|Crime|Fantasy|Sci-Fi|Thriller
Marry Me,2022,0.51,0.61,0.56,47000,112.0,Romantic Comedy|Comedy|Music|Romance
Oxygen,2021,0.67,0.65,0.66,47000,100.0,French|Artificial Intelligence|Psychological Drama|Drama|Fantasy|Sci-Fi|Thriller
Its Whats Inside,2024,0.56,0.66,0.61,47000,103.0,Dark Comedy|Whodunnit|Comedy|Mystery|Sci-Fi|Thriller
Host,2020,0.73,0.65,0.69,47000,57.0,Found Footage Horror|Slasher Horror|Supernatural Horror|Horror|Mystery
The Marksman,2021,0.44,0.57,0.5,47000,108.0,Contemporary Western|One-Person Army Action|Road Trip|Action|Drama|Thriller
Senior Year,2022,0.47,0.55,0.51,47000,111.0,Dark Comedy|High-Concept Comedy|Raunchy Comedy|Satire|Teen Comedy|Comedy|Drama
Beast,2022,0.54,0.56,0.55,47000,93.0,Survival|Action|Adventure|Drama|Horror|Thriller
Women Talking,2022,0.77,0.69,0.73,47000,104.0,Period Drama|Psychological Drama|Drama
White Noise,2022,0.66,0.57,0.62,47000,136.0,Dark Comedy|Satire|Comedy|Drama|Horror|Mystery
Weird: The Al Yankovic Story,2022,0.7,0.68,0.69,47000,108.0,Quirky Comedy|Action|Biography|Comedy|Crime|Music|Musical
Being the Ricardos,2021,0.6,0.65,0.62,47000,131.0,Period Drama|Showbiz Drama|Biography|Drama
The Outpost,2019,0.71,0.68,0.7,46000,123.0,Docudrama|Action|Drama|History|War
The Card Counter,2021,0.59,0.62,0.6,46000,111.0,Psychological Drama|Psychological Thriller|Tragedy|Crime|Drama|Thriller
The Half of It,2020,0.78,0.69,0.74,46000,104.0,Coming-Of-Age|Comedy|Drama
They Cloned Tyrone,2023,0.74,0.66,0.7,46000,122.0,Dark Comedy|Satire|Comedy|Mystery|Sci-Fi|Thriller
Old Dads,2023,0.74,0.62,0.68,46000,104.0,Raunchy Comedy|Comedy
Gully Boy,2019,0.42,0.79,0.6,46000,154.0,Hindi|Coming-Of-Age|Drama|Music|Romance
Nobody 2,2025,0.65,0.63,0.64,46000,89.0,Dark Comedy|One-Person Army Action|Action|Comedy|Crime|Thriller
The Art of Racing in the Rain,2019,0.67,0.76,0.72,46000,109.0,Coming-Of-Age|Feel-Good Romance|Comedy|Drama|Romance|Sport
Abominable,2019,0.43,0.7,0.56,46000,97.0,Computer Animation|Quest|Adventure|Animation|Comedy|Family|Fantasy
Demon Slayer: Kimetsu no Yaiba- The Movie - Infinity Castle,2025,0.61,0.85,0.73,46000,155.0,Japanese|Adult Animation|Anime|Dark Fantasy|Hand-Drawn Animation|Shōnen|Supernatural Fantasy|Sword & Sorcery|Action|Adventure
Fatherhood,2021,0.53,0.66,0.6,46000,109.0,Coming-Of-Age|Psychological Drama|Comedy|Drama
Crimes of the Future,2022,0.68,0.58,0.63,46000,107.0,Body Horror|Dystopian Sci-Fi|Drama|Horror|Sci-Fi
Boy Erased,2018,0.69,0.69,0.69,46000,115.0,Coming-Of-Age|Psychological Drama|Teen Drama|Biography|Drama
Pinocchio,2022,0.38,0.51,0.44,46000,105.0,Fairy Tale|Adventure|Comedy|Drama|Family|Fantasy|Musical
Hotel Transylvania 4: Transformania,2022,0.46,0.6,0.53,45000,87.0,Computer Animation|Quest|Satire|Slapstick|Supernatural Fantasy|Adventure|Animation|Comedy|Family|Fantasy
Bad Education,2019,0.79,0.71,0.75,45000,108.0,Docudrama|True Crime|Workplace Drama|Biography|Comedy|Crime|Drama
Fair Play,2023,0.73,0.64,0.68,45000,113.0,Psychological Drama|Psychological Thriller|Drama|Thriller
The Informer,2019,0.61,0.66,0.64,45000,113.0,Police Procedural|Prison Drama|Spy|Action|Crime|Drama|Thriller
Close,2022,0.81,0.78,0.8,45000,104.0,French|Teen Drama|Drama
Spaceman,2024,0.55,0.57,0.56,45000,107.0,Space Sci-Fi|Adventure|Drama|Romance|Sci-Fi
Together,2025,0.44,0.67,0.56,45000,102.0,Body Horror|Psychological Horror|Horror|Romance
Synchronic,2019,0.64,0.62,0.63,45000,102.0,Psychological Horror|Time Travel|Drama|Horror|Mystery|Sci-Fi|Thriller
Smallfoot,2018,0.6,0.66,0.63,45000,96.0,Computer Animation|Quest|Slapstick|Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical
Kandahar,2023,0.52,0.61,0.56,45000,119.0,Conspiracy Thriller|One-Person Army Action|Action|Drama|Thriller
Fountain of Youth,2025,0.41,0.57,0.49,45000,125.0,Action|Adventure|Fantasy|Mystery
My Old Ass,2024,0.74,0.69,0.72,45000,89.0,Coming-Of-Age|Comedy|Drama|Romance
Hypnotic,2023,0.53,0.55,0.54,44000,93.0,Conspiracy Thriller|Psychological Thriller|Action|Drama|Mystery|Sci-Fi|Thriller
Replicas,2018,0.19,0.55,0.37,44000,107.0,Artificial Intelligence|Cyberpunk|Action|Drama|Sci-Fi|Thriller
High Life,2018,0.78,0.57,0.68,44000,113.0,Dystopian Sci-Fi|Psychological Drama|Drama|Sci-Fi|Thriller
Haunt,2019,0.69,0.63,0.66,44000,92.0,Slasher Horror|Teen Horror|Horror|Thriller
The Voyeurs,2021,0.54,0.61,0.57,44000,116.0,Erotic Thriller|Suspense Mystery|Drama|Mystery|Romance|Thriller
Me Time,2022,0.25,0.51,0.38,44000,101.0,Buddy Comedy|Comedy
Leo,2023,0.65,0.7,0.68,44000,102.0,Animal Adventure|Computer Animation|Satire|Adventure|Animation|Comedy|Family|Musical
Kill,2023,0.74,0.74,0.74,44000,105.0,Hindi|Action Epic|One-Person Army Action|Action|Crime|Drama|Thriller
Rons Gone Wrong,2021,0.65,0.71,0.68,44000,107.0,Artificial Intelligence|Buddy Comedy|Coming-Of-Age|Computer Animation|Urban Adventure|Adventure|Animation|Comedy|Drama|Family
Three Identical Strangers,2018,0.81,0.76,0.78,44000,96.0,Docudrama|Psychological Drama|Biography|Documentary|Drama|History|Mystery
Freaks,2018,0.63,0.67,0.65,44000,105.0,Suspense Mystery|Drama|Fantasy|Mystery|Sci-Fi|Thriller
Cobweb,2023,0.5,0.59,0.54,44000,88.0,Psychological Horror|Psychological Thriller|Horror|Mystery|Thriller
No Sudden Move,2021,0.76,0.64,0.7,44000,115.0,Conspiracy Thriller|Heist|Crime|Drama|Mystery|Thriller
Nyad,2023,0.63,0.71,0.67,44000,121.0,Docudrama|Water Sport|Biography|Drama|Sport
Braven,2018,0.61,0.59,0.6,44000,94.0,Action|Thriller
The Platform 2,2024,0.45,0.49,0.47,44000,99.0,Spanish|Dystopian Sci-Fi|Horror|Sci-Fi|Thriller
Your Place or Mine,2023,0.49,0.57,0.53,43000,109.0,Romantic Comedy|Comedy|Romance
Overboard,2018,0.42,0.6,0.51,43000,112.0,Romantic Comedy|Comedy|Romance
Copshop,2021,0.61,0.62,0.62,43000,107.0,Conspiracy Thriller|Action|Thriller
Migration,2023,0.56,0.66,0.61,43000,83.0,Animal Adventure|Computer Animation|Adventure|Animation|Comedy|Family
Lamb,2021,0.68,0.63,0.66,43000,106.0,Body Horror|Psychological Horror|Drama|Fantasy|Horror
At Eternitys Gate,2018,0.76,0.69,0.72,43000,111.0,Docudrama|Period Drama|Biography|Drama|History
The Tragedy of Macbeth,2021,0.87,0.71,0.79,43000,105.0,Period Drama|Political Drama|Political Thriller|Psychological Drama|Psychological Thriller|Suspense Mystery|Tragedy|Drama|Mystery|Thriller
Wolfwalkers,2020,0.87,0.8,0.84,43000,103.0,Coming-Of-Age|Dark Fantasy|Fairy Tale|Hand-Drawn Animation|Teen Adventure|Action|Adventure|Animation|Drama|Family
Attack on Titan,2013,0.55,0.86,0.7,43000,24.0,Japanese|Action Epic|Adult Animation|Anime|Body Horror|Dark Fantasy|Folk Horror|Hand-Drawn Animation|Monster Horror|Shōnen
Horizon: An American Saga - Chapter 1,2024,0.49,0.66,0.57,43000,181.0,Epic|Western Epic|Drama|Western
Late Night,2019,0.7,0.65,0.68,43000,102.0,Satire|Workplace Drama|Comedy|Drama
Dont Move,2024,0.54,0.58,0.56,43000,92.0,Psychological Horror|Psychological Thriller|Survival|Horror|Thriller
The Art of Self-Defense,2019,0.65,0.66,0.66,43000,104.0,Dark Comedy|Martial Arts|Action|Comedy|Crime|Drama|Mystery|Thriller
Good Luck to You; Leo Grande,2022,0.78,0.72,0.75,43000,97.0,Quirky Comedy|Comedy|Drama
All the Bright Places,2020,0.61,0.66,0.64,43000,107.0,Drama|Romance
Malcolm & Marie,2021,0.44,0.66,0.55,43000,106.0,Psychological Drama|Drama|Romance
Willys Wonderland,2021,0.53,0.55,0.54,43000,88.0,Dark Comedy|Splatter Horror|Supernatural Horror|Action|Comedy|Horror|Thriller
The Hate U Give,2018,0.81,0.75,0.78,43000,133.0,Coming-Of-Age|Teen Drama|Crime|Drama
Old Henry,2021,0.69,0.73,0.71,43000,99.0,One-Person Army Action|Action|Drama|Western
After We Collided,2020,0.14,0.51,0.32,43000,105.0,Steamy Romance|Tragic Romance|Drama|Romance
The 355,2022,0.4,0.56,0.48,42000,122.0,Cyber Thriller|Spy|Action|Thriller
Honey Boy,2019,0.73,0.72,0.72,42000,94.0,Coming-Of-Age|Drama
Tom & Jerry,2021,0.32,0.53,0.43,42000,101.0,Animal Adventure|Computer Animation|Slapstick|Adventure|Animation|Comedy|Family|Fantasy
Sierra Burgess Is a Loser,2018,0.6,0.57,0.58,42000,105.0,Coming-Of-Age|Dark Comedy|Comedy|Drama|Romance
Hold the Dark,2018,0.63,0.57,0.6,42000,125.0,Suspense Mystery|Tragedy|Action|Crime|Drama|Mystery|Thriller
